# This file contains an extracted regional summary of land-surface 
# temperature results produced by the Berkeley Earth averaging 
# method for the region: 
# 
#    Global Land
# 
# The Berkeley Earth method takes temperature observations from a large 
# collection of weather monitoring stations and produces an estimate of 
# the underlying global temperature field across all of the Earth's 
# land areas.  Once this temperature field has been generated, it is 
# possible to estimate the temperature evolution of individual regions 
# simply by integrating the field over the region in question.  This 
# file contains such a regional estimate.
# 
# Temperatures are in Celsius and reported as anomalies relative to the 
# Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
# interval for statistical noise and spatial undersampling effects.  Such 
# uncertainties are expected to account for the effects of random 
# noise as well as random biases affecting station trends and random 
# shifts in station baselines.  The analysis framework is expected to be 
# robust against most forms of bias; however, the impact of some forms of 
# possible systematic bias is still being studied.
# 
# The current dataset presented here is described as: 
# 
#   Berkeley Earth analysis for low temperature on complete dataset
# 
# 
# This analysis was run on 23-Oct-2013 23:09:15
# 
# Global results are based on 37772 time series 
#   with 13408622 data points
# 
# The current region is characterized by: 
#   Latitude Range: -90.00 to 83.46
#   Longitude Range: -180.00 to 180.00
#   Area: 145555387.95 km^2
#   Percent of global land area: 98.926 %
#   Approximate number of temperature stations: 34789
#   Approximate number of obeservations: 12792113
# 
# Note that all results reported here are derived from the full field 
# analysis and will in general include information from many additional 
# stations that border the current region and not just those that lie 
# within this region.  In general, the temperature anomaly field has 
# significant correlations extending over greater than 1000 km, which 
# allows even distant stations to provide some insight at times when 
# local coverage may be lacking. 
# 
# Estimated Jan 1951-Dec 1980 absolute temperature (C): 3.00 +/- 0.07
# 
# Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
#      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
#      -2.75  -2.40  -0.51   2.46   5.48   7.65   8.58   8.20   6.47   3.69   0.70  -1.63
# +/-   0.09   0.08   0.08   0.08   0.08   0.08   0.08   0.08   0.08   0.09   0.08   0.09
# 
# For each month, we report the estimated land-surface anomaly for that 
# month and its uncertainty.  We also report the corresponding values for 
# year, five-year, ten-year, and twenty-year moving averages CENTERED about 
# that month (rounding down if the center is in between months).  For example, 
# the annual average from January to December 1950 is reported at June 1950. 
# 
# Values are reported as missing (i.e. NaN) when station coverage within 
# the region becomes too low, even though a limited number of observations may 
# still have been made.  Time averages over intervals with some missing data will 
# be reported as long as at least 75% of the necessary values are available.
# 
#                  Monthly          Annual          Five-year        Ten-year        Twenty-year
# Year, Month,  Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.
  1833     1    -4.449  3.234       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1833     2     1.267  3.641       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1833     3    -0.059  2.443       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1833     4    -0.749  1.446       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1833     5     3.412  1.421       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1833     6     2.343  1.473     0.047  1.070       NaN    NaN       NaN    NaN       NaN    NaN
  1833     7    -0.318  1.571     0.529  1.131       NaN    NaN       NaN    NaN       NaN    NaN
  1833     8    -1.279  1.277     0.290  1.068       NaN    NaN       NaN    NaN       NaN    NaN
  1833     9     0.465  2.163     0.215  1.042       NaN    NaN       NaN    NaN       NaN    NaN
  1833    10    -0.702  1.663     0.197  1.070       NaN    NaN       NaN    NaN       NaN    NaN
  1833    11    -0.212  2.286     0.243  1.074       NaN    NaN       NaN    NaN       NaN    NaN
  1833    12     0.853  3.365     0.258  1.113       NaN    NaN       NaN    NaN       NaN    NaN
  1834     1     1.328  3.484     0.529  1.084       NaN    NaN       NaN    NaN       NaN    NaN
  1834     2    -1.600  3.389     0.932  1.077       NaN    NaN       NaN    NaN       NaN    NaN
  1834     3    -0.952  2.325     1.178  0.973       NaN    NaN       NaN    NaN       NaN    NaN
  1834     4    -0.961  1.583     1.291  1.002       NaN    NaN       NaN    NaN       NaN    NaN
  1834     5     3.962  1.368     1.197  1.027       NaN    NaN       NaN    NaN       NaN    NaN
  1834     6     2.516  1.154     0.998  0.987       NaN    NaN       NaN    NaN       NaN    NaN
  1834     7     2.936  1.356     0.809  0.953       NaN    NaN       NaN    NaN       NaN    NaN
  1834     8     3.560  1.194     0.868  1.004       NaN    NaN       NaN    NaN       NaN    NaN
  1834     9     3.421  1.231     0.871  1.058       NaN    NaN       NaN    NaN       NaN    NaN
  1834    10     0.649  1.415     0.842  1.034       NaN    NaN       NaN    NaN       NaN    NaN
  1834    11    -1.340  2.566     0.672  1.027       NaN    NaN       NaN    NaN       NaN    NaN
  1834    12    -1.539  2.852     0.524  0.993       NaN    NaN       NaN    NaN       NaN    NaN
  1835     1    -0.935  3.240     0.470  0.990       NaN    NaN       NaN    NaN       NaN    NaN
  1835     2    -0.891  3.587     0.291  0.973       NaN    NaN       NaN    NaN       NaN    NaN
  1835     3    -0.918  2.619     0.033  1.006       NaN    NaN       NaN    NaN       NaN    NaN
  1835     4    -1.311  1.455    -0.077  1.032       NaN    NaN       NaN    NaN       NaN    NaN
  1835     5     1.917  1.376    -0.515  0.923       NaN    NaN       NaN    NaN       NaN    NaN
  1835     6     0.747  1.330    -0.829  0.932    -0.236  0.678       NaN    NaN       NaN    NaN
  1835     7     2.286  1.355    -1.196  0.963       NaN    NaN       NaN    NaN       NaN    NaN
  1835     8     1.411  1.145    -1.210  0.958       NaN    NaN       NaN    NaN       NaN    NaN
  1835     9     0.322  1.289    -0.866  0.952       NaN    NaN       NaN    NaN       NaN    NaN
  1835    10    -0.664  1.504    -0.752  0.959       NaN    NaN       NaN    NaN       NaN    NaN
  1835    11    -6.598  2.439    -1.089  0.931       NaN    NaN       NaN    NaN       NaN    NaN
  1835    12    -5.307  3.018    -1.073  0.936       NaN    NaN       NaN    NaN       NaN    NaN
  1836     1    -5.340  3.605    -1.144  0.877       NaN    NaN       NaN    NaN       NaN    NaN
  1836     2    -1.056  3.554    -1.150  0.877       NaN    NaN       NaN    NaN       NaN    NaN
  1836     3     3.209  2.567    -1.183  0.883       NaN    NaN       NaN    NaN       NaN    NaN
  1836     4     0.061  1.500    -0.915  0.892       NaN    NaN       NaN    NaN       NaN    NaN
  1836     5    -2.128  1.309    -0.576  0.929       NaN    NaN       NaN    NaN       NaN    NaN
  1836     6     0.939  1.146    -0.196  0.922       NaN    NaN       NaN    NaN       NaN    NaN
  1836     7     1.435  1.795     0.137  0.927       NaN    NaN       NaN    NaN       NaN    NaN
  1836     8     1.333  1.152     0.010  0.903       NaN    NaN       NaN    NaN       NaN    NaN
  1836     9    -0.078  1.361    -0.497  0.849       NaN    NaN       NaN    NaN       NaN    NaN
  1836    10     2.560  1.637    -0.582  0.844       NaN    NaN       NaN    NaN       NaN    NaN
  1836    11    -2.528  2.036    -0.434  0.872       NaN    NaN       NaN    NaN       NaN    NaN
  1836    12    -0.750  2.900    -0.413  0.862       NaN    NaN       NaN    NaN       NaN    NaN
  1837     1    -1.342  3.601    -0.630  0.894       NaN    NaN       NaN    NaN       NaN    NaN
  1837     2    -2.584  3.428    -0.556  0.904       NaN    NaN       NaN    NaN       NaN    NaN
  1837     3    -2.874  2.506    -0.688  0.918       NaN    NaN       NaN    NaN       NaN    NaN
  1837     4    -0.965  1.512    -1.078  0.920       NaN    NaN       NaN    NaN       NaN    NaN
  1837     5    -0.355  1.545    -1.015  0.988       NaN    NaN       NaN    NaN       NaN    NaN
  1837     6     1.196  1.459    -1.201  0.943       NaN    NaN       NaN    NaN       NaN    NaN
  1837     7    -1.170  1.232       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1837     8     2.223  1.131       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1837     9    -1.657  1.553       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1837    10    -2.128  1.614       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1837    11    -1.763  2.517       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1837    12    -2.991  2.414       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1838     1       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1838     2    -6.195  3.799       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1838     3    -0.822  2.611       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1838     4    -3.287  1.381       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1838     5    -1.098  1.167       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1838     6    -0.612  1.181       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1838     7    -2.212  1.190    -2.107  0.839       NaN    NaN       NaN    NaN       NaN    NaN
  1838     8    -2.030  1.182    -1.593  0.930       NaN    NaN       NaN    NaN       NaN    NaN
  1838     9    -0.308  1.632    -1.804  0.878       NaN    NaN       NaN    NaN       NaN    NaN
  1838    10    -2.770  1.567    -1.923  0.871       NaN    NaN       NaN    NaN       NaN    NaN
  1838    11    -2.064  2.165    -1.906  0.917       NaN    NaN       NaN    NaN       NaN    NaN
  1838    12    -2.612  2.425    -1.698  0.909       NaN    NaN       NaN    NaN       NaN    NaN
  1839     1    -1.263  3.313    -1.586  0.947       NaN    NaN       NaN    NaN       NaN    NaN
  1839     2    -0.030  3.548    -1.546  0.957       NaN    NaN       NaN    NaN       NaN    NaN
  1839     3    -3.354  2.312    -1.575  0.947       NaN    NaN       NaN    NaN       NaN    NaN
  1839     4    -4.716  1.349    -1.302  0.970       NaN    NaN       NaN    NaN       NaN    NaN
  1839     5    -0.889  1.796    -1.010  1.004       NaN    NaN       NaN    NaN       NaN    NaN
  1839     6     1.883  1.102    -0.690  0.994       NaN    NaN       NaN    NaN       NaN    NaN
  1839     7    -0.875  1.484    -0.850  0.974       NaN    NaN       NaN    NaN       NaN    NaN
  1839     8    -1.552  1.297    -0.936  0.989       NaN    NaN       NaN    NaN       NaN    NaN
  1839     9    -0.654  1.493    -0.771  2.133       NaN    NaN       NaN    NaN       NaN    NaN
  1839    10     0.504  1.557    -0.411  2.606       NaN    NaN       NaN    NaN       NaN    NaN
  1839    11     1.449  2.053    -0.361  2.881       NaN    NaN       NaN    NaN       NaN    NaN
  1839    12     1.227  2.424    -0.624  2.973       NaN    NaN       NaN    NaN       NaN    NaN
  1840     1    -3.187  3.233    -0.671  3.234       NaN    NaN       NaN    NaN       NaN    NaN
  1840     2    -1.062  3.681    -0.624  3.337       NaN    NaN       NaN    NaN       NaN    NaN
  1840     3    -1.371  2.053    -0.778  2.901       NaN    NaN       NaN    NaN       NaN    NaN
  1840     4    -0.398  3.904    -1.056  2.776       NaN    NaN       NaN    NaN       NaN    NaN
  1840     5    -0.292  2.685    -1.165  2.163       NaN    NaN       NaN    NaN       NaN    NaN
  1840     6    -1.267  1.066    -1.630    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1840     7    -1.441  2.369    -1.427    NaN    -1.251    NaN       NaN    NaN       NaN    NaN
  1840     8    -0.984  1.303    -1.537  0.737    -1.165    NaN       NaN    NaN       NaN    NaN
  1840     9    -2.513  3.176    -1.554  0.745    -1.224    NaN       NaN    NaN       NaN    NaN
  1840    10    -2.826  1.677    -1.605  0.706    -1.188    NaN       NaN    NaN       NaN    NaN
  1840    11     0.137  4.820    -1.584  0.664    -1.202    NaN       NaN    NaN       NaN    NaN
  1840    12    -4.351  2.228    -1.464  0.644    -1.239    NaN       NaN    NaN       NaN    NaN
  1841     1    -0.750  6.440    -1.532  0.628    -1.241    NaN       NaN    NaN       NaN    NaN
  1841     2    -2.385  2.986    -1.587  0.612    -1.227    NaN       NaN    NaN       NaN    NaN
  1841     3    -1.565  2.225    -1.316  0.579    -1.226    NaN       NaN    NaN       NaN    NaN
  1841     4    -1.019  3.033    -1.221  0.575    -1.219    NaN       NaN    NaN       NaN    NaN
  1841     5    -0.033  1.445    -1.335  0.594    -1.211    NaN       NaN    NaN       NaN    NaN
  1841     6     0.168  3.957    -0.877  0.996    -1.144    NaN       NaN    NaN       NaN    NaN
  1841     7    -2.262  1.565    -0.844  0.866    -1.148    NaN       NaN    NaN       NaN    NaN
  1841     8    -1.639  1.227    -0.706  0.799    -1.150    NaN       NaN    NaN       NaN    NaN
  1841     9     0.739  1.394    -0.414  0.922    -1.103    NaN       NaN    NaN       NaN    NaN
  1841    10    -1.691  1.466    -0.381  1.264    -1.014    NaN       NaN    NaN       NaN    NaN
  1841    11    -1.221  3.040    -0.535  1.432    -1.006    NaN       NaN    NaN       NaN    NaN
  1841    12     1.141  3.222    -0.747  0.980    -1.059    NaN       NaN    NaN       NaN    NaN
  1842     1    -0.353  2.440    -0.773  0.890    -1.081    NaN       NaN    NaN       NaN    NaN
  1842     2    -0.736  3.957    -0.663  0.818    -1.088    NaN       NaN    NaN       NaN    NaN
  1842     3     1.939  4.092    -0.865  0.759    -1.090    NaN       NaN    NaN       NaN    NaN
  1842     4    -0.621  4.117    -0.932  1.107    -1.129    NaN       NaN    NaN       NaN    NaN
  1842     5    -1.875  3.469    -1.069  1.382    -1.162    NaN       NaN    NaN       NaN    NaN
  1842     6    -2.380  3.120    -1.257  1.352    -1.214    NaN       NaN    NaN       NaN    NaN
  1842     7    -2.579  3.083    -1.029  1.178    -1.129    NaN       NaN    NaN       NaN    NaN
  1842     8    -0.319  2.576    -1.052  1.017    -1.135    NaN       NaN    NaN       NaN    NaN
  1842     9    -1.679  1.573    -1.580  1.507    -1.133    NaN       NaN    NaN       NaN    NaN
  1842    10    -2.495  1.308    -1.619  1.723    -1.142    NaN       NaN    NaN       NaN    NaN
  1842    11    -2.868  3.157    -1.623  1.480    -1.182    NaN       NaN    NaN       NaN    NaN
  1842    12    -1.115  3.485    -1.661  1.245    -1.179    NaN       NaN    NaN       NaN    NaN
  1843     1     2.381  4.649    -1.643    NaN    -1.184    NaN    -1.129    NaN       NaN    NaN
  1843     2    -1.009  2.716    -1.715    NaN    -1.196    NaN    -1.068    NaN       NaN    NaN
  1843     3    -4.391  4.140    -1.595    NaN    -1.203    NaN    -1.065    NaN       NaN    NaN
  1843     4    -1.089  1.573    -1.582    NaN    -1.187    NaN    -1.043    NaN       NaN    NaN
  1843     5    -1.927  1.271    -1.478    NaN    -1.194    NaN    -1.040    NaN       NaN    NaN
  1843     6    -2.841  1.116    -1.266    NaN    -1.167    NaN    -1.038    NaN       NaN    NaN
  1843     7    -2.362    NaN    -1.591    NaN    -1.143    NaN    -1.031    NaN       NaN    NaN
  1843     8    -1.183    NaN    -1.519    NaN    -1.127    NaN    -1.019    NaN       NaN    NaN
  1843     9    -0.237  2.922    -1.197    NaN    -1.093    NaN    -1.034    NaN       NaN    NaN
  1843    10    -2.338  2.080    -1.053    NaN    -1.073    NaN    -1.016    NaN       NaN    NaN
  1843    11    -1.621  2.027    -0.929    NaN    -1.067    NaN    -1.008    NaN       NaN    NaN
  1843    12     1.434  2.847    -0.799    NaN    -1.063    NaN    -0.990    NaN       NaN    NaN
  1844     1    -1.518  2.959    -0.787    NaN    -1.029    NaN    -0.989    NaN       NaN    NaN
  1844     2    -0.154  5.450    -0.851  1.743    -1.000    NaN    -0.991    NaN       NaN    NaN
  1844     3    -0.526  5.294    -0.897  1.481    -1.000    NaN    -0.963    NaN       NaN    NaN
  1844     4     0.642  4.718    -0.851  1.215    -0.989    NaN    -0.939    NaN       NaN    NaN
  1844     5    -0.440  2.543    -0.764  1.052    -0.967    NaN    -0.942    NaN       NaN    NaN
  1844     6    -1.279  1.280    -1.038  1.226    -1.011    NaN    -0.961    NaN       NaN    NaN
  1844     7    -2.221  1.009    -0.755    NaN    -1.009    NaN    -0.968    NaN       NaN    NaN
  1844     8    -1.944  1.061    -0.860    NaN    -1.007    NaN    -0.966    NaN       NaN    NaN
  1844     9    -0.797  1.148    -0.922    NaN    -1.072    NaN    -0.969    NaN       NaN    NaN
  1844    10    -1.783  5.356    -1.053    NaN    -1.088    NaN    -0.981    NaN       NaN    NaN
  1844    11    -0.573  3.803    -1.238    NaN    -1.055    NaN    -0.991    NaN       NaN    NaN
  1844    12    -1.856  4.882    -1.222    NaN    -1.047    NaN    -1.009    NaN       NaN    NaN
  1845     1     1.880    NaN    -1.181    NaN    -1.017    NaN    -0.986    NaN       NaN    NaN
  1845     2    -1.422  2.626    -1.164    NaN    -1.033    NaN    -0.976    NaN       NaN    NaN
  1845     3    -1.260  2.130    -1.340    NaN    -1.030    NaN    -0.976    NaN       NaN    NaN
  1845     4    -0.930  1.339    -1.346    NaN    -1.019    NaN    -0.985    NaN       NaN    NaN
  1845     5    -2.669  1.559    -1.322    NaN    -0.978    NaN    -0.997    NaN       NaN    NaN
  1845     6    -1.079  3.208    -1.397    NaN    -0.960    NaN    -0.990    NaN       NaN    NaN
  1845     7    -1.735  2.072    -1.497  0.742    -1.007    NaN    -0.983    NaN       NaN    NaN
  1845     8    -1.735  1.312    -1.498  0.892    -0.971    NaN    -0.981    NaN       NaN    NaN
  1845     9    -2.916  2.121    -1.352  1.648    -0.905    NaN    -0.975    NaN       NaN    NaN
  1845    10    -1.856  3.679    -1.260  1.644    -0.899    NaN    -0.966    NaN       NaN    NaN
  1845    11    -0.282  1.775    -1.010  1.480    -0.878    NaN    -0.973    NaN       NaN    NaN
  1845    12    -2.760  2.148    -0.887  1.261    -0.838    NaN    -0.947    NaN       NaN    NaN
  1846     1     0.687  2.247    -0.761  1.184    -0.822    NaN    -0.938    NaN       NaN    NaN
  1846     2    -1.431  3.568    -0.607  1.279    -0.811    NaN    -0.910    NaN       NaN    NaN
  1846     3     0.490  1.619    -0.304  1.089    -0.843    NaN    -0.896    NaN       NaN    NaN
  1846     4     0.178  1.248    -0.234  0.985    -0.814    NaN    -0.890    NaN       NaN    NaN
  1846     5     0.330  1.224    -0.203  0.794    -0.805    NaN    -0.900    NaN       NaN    NaN
  1846     6     0.399  0.662    -0.099  0.663    -0.836    NaN    -0.912    NaN       NaN    NaN
  1846     7    -0.233  1.094    -0.174  0.635    -0.830    NaN    -0.902    NaN       NaN    NaN
  1846     8     0.119  1.239    -0.105  0.825    -0.831    NaN    -0.901    NaN       NaN    NaN
  1846     9     0.713  1.616    -0.309  0.743    -0.823    NaN    -0.914    NaN       NaN    NaN
  1846    10    -1.013  1.864    -0.458  0.672    -0.864    NaN    -0.903    NaN       NaN    NaN
  1846    11     0.093  4.027    -0.476  0.640    -0.878    NaN    -0.909    NaN       NaN    NaN
  1846    12    -1.514  2.188    -0.664  0.621    -0.863    NaN    -0.933    NaN       NaN    NaN
  1847     1    -0.208  2.086    -0.711  0.639    -0.854    NaN    -0.929    NaN       NaN    NaN
  1847     2    -0.605  2.008    -0.828  0.598    -0.843    NaN    -0.921    NaN       NaN    NaN
  1847     3    -1.963  1.833    -1.013  0.573    -0.848    NaN    -0.953    NaN       NaN    NaN
  1847     4    -1.609  1.452    -1.081  0.614    -0.834    NaN    -0.964    NaN       NaN    NaN
  1847     5     0.118  1.363    -1.122  0.604    -0.820    NaN    -0.955    NaN       NaN    NaN
  1847     6    -1.863  1.062    -0.998  0.594    -0.805    NaN    -0.942    NaN       NaN    NaN
  1847     7    -0.797  0.789    -1.021  0.687    -0.844  0.608    -0.929    NaN       NaN    NaN
  1847     8    -1.281  1.581    -0.873  0.810    -0.818  0.590    -0.931    NaN       NaN    NaN
  1847     9    -1.504  1.246    -0.744  0.859    -0.818  0.609    -0.921    NaN       NaN    NaN
  1847    10    -1.836  1.332    -0.672  0.887    -0.829  0.612    -0.908    NaN       NaN    NaN
  1847    11    -0.397  2.372    -0.737  0.883    -0.812  0.612    -0.881    NaN       NaN    NaN
  1847    12    -0.028  2.325    -0.618  0.901    -0.802  0.607    -0.863    NaN       NaN    NaN
  1848     1    -0.481  4.945    -0.667  0.833    -0.783  0.612    -0.883    NaN    -1.043    NaN
  1848     2     1.167  3.504    -0.605  0.927    -0.765  0.624    -0.880    NaN    -1.024    NaN
  1848     3    -0.409  1.794    -0.660  0.881    -0.747  0.627    -0.855    NaN    -1.023    NaN
  1848     4    -0.754  1.555    -0.558  0.887    -0.745  0.627    -0.852    NaN    -1.015    NaN
  1848     5    -0.661  1.099    -0.615  0.831    -0.752  0.630    -0.845    NaN    -1.017    NaN
  1848     6    -0.430  1.171    -0.647  1.027    -0.727  0.633    -0.827    NaN    -1.017    NaN
  1848     7    -1.385  1.429    -0.706  0.955    -0.733  0.635    -0.820    NaN    -1.011    NaN
  1848     8    -0.537  1.368    -0.820  0.913    -0.692  0.665    -0.817    NaN    -1.005    NaN
  1848     9    -2.166  2.411    -0.789  0.829    -0.700  0.671    -0.820    NaN    -1.007    NaN
  1848    10    -0.611  1.477    -0.879  0.798    -0.707  0.680    -0.815    NaN    -0.995    NaN
  1848    11    -1.084  1.664    -0.929  0.852    -0.734  0.676    -0.807    NaN    -0.991    NaN
  1848    12    -0.412  4.601    -0.923  0.821    -0.760  0.678    -0.839    NaN    -0.982    NaN
  1849     1    -1.184  1.616    -0.951  0.839    -0.774  0.674    -0.833    NaN    -0.977    NaN
  1849     2    -0.207  1.945    -1.012  0.836    -0.801  0.666    -0.845    NaN    -0.973    NaN
  1849     3    -0.029  2.280    -0.922  0.803    -0.828  0.663    -0.847    NaN    -0.958    NaN
  1849     4    -1.841  1.112    -0.949  0.824    -0.817  0.675    -0.869    NaN    -0.942    NaN
  1849     5    -1.254  1.013    -0.838  0.896    -0.851  0.650    -0.876    NaN    -0.938    NaN
  1849     6    -0.359  1.064    -0.884  0.611    -0.855  0.654    -0.874    NaN    -0.948    NaN
  1849     7    -1.719  0.773    -0.822  0.699    -0.850  0.659    -0.861    NaN    -0.947    NaN
  1849     8    -1.267  1.115    -0.793  0.798    -0.836  0.672    -0.852    NaN    -0.941    NaN
  1849     9    -1.085  0.778    -0.897  0.698    -0.834  0.672    -0.851    NaN    -0.942    NaN
  1849    10    -0.940  1.191    -0.873  0.667    -0.839  0.662    -0.842    NaN    -0.946    NaN
  1849    11     0.244  3.086    -0.907  0.660    -0.855  0.655    -0.854    NaN    -0.955    NaN
  1849    12    -0.963  1.559    -0.919  0.617    -0.838  0.661    -0.853    NaN    -0.967    NaN
  1850     1    -0.435  2.911    -0.823  0.650    -0.840  0.662    -0.872  0.557    -0.951    NaN
  1850     2     0.142  1.951    -0.775  0.688    -0.829  0.660    -0.880  0.605    -0.949    NaN
  1850     3    -1.286  1.125    -0.835  0.648    -0.813  0.659    -0.880  0.657    -0.943    NaN
  1850     4    -1.548  1.280    -0.902  0.621    -0.796  0.649    -0.884  0.658    -0.945    NaN
  1850     5    -1.657  1.333    -0.981  0.642    -0.785  0.649    -0.870  0.655    -0.945    NaN
  1850     6    -0.509  0.626    -1.008  0.723    -0.767  0.656    -0.870  0.642    -0.941    NaN
  1850     7    -0.570  1.055    -0.940  0.805    -0.759  0.675    -0.863  0.630    -0.940    NaN
  1850     8    -0.689  1.231    -0.868  0.722    -0.790  0.649    -0.858  0.639    -0.939    NaN
  1850     9    -1.799  2.025    -0.761  0.684    -0.804  0.634    -0.839  0.632    -0.932    NaN
  1850    10    -1.745  2.056    -0.650  0.695    -0.806  0.622    -0.834  0.624    -0.922    NaN
  1850    11    -0.710  1.073    -0.620  0.682    -0.812  0.632    -0.840  0.614    -0.925    NaN
  1850    12    -1.284  2.291    -0.677  0.685    -0.815  0.620    -0.832  0.596    -0.911    NaN
  1851     1     0.376  1.948    -0.720  0.672    -0.819  0.629    -0.845  0.605    -0.909    NaN
  1851     2     1.006  3.088    -0.786  0.633    -0.824  0.624    -0.842  0.607    -0.901    NaN
  1851     3     0.005  1.921    -0.710  0.676    -0.797  0.623    -0.858  0.607    -0.899    NaN
  1851     4    -0.223  1.699    -0.596  0.722    -0.815  0.628    -0.869  0.603    -0.899    NaN
  1851     5    -1.298  0.887    -0.698  0.696    -0.809  0.621    -0.883  0.609    -0.906    NaN
  1851     6    -1.184  0.931    -0.736  0.700    -0.842  0.573    -0.892  0.606    -0.908    NaN
  1851     7    -1.084  1.227    -0.760  0.715    -0.835  0.582    -0.902  0.601    -0.902    NaN
  1851     8    -1.491  1.040    -0.825  0.809    -0.859  0.592    -0.914  0.602    -0.897    NaN
  1851     9    -0.879  1.370    -0.978  0.915    -0.872  0.601    -0.932  0.612    -0.901    NaN
  1851    10    -0.383  1.198    -1.121  0.904    -0.874  0.595    -0.938  0.611    -0.896    NaN
  1851    11    -1.930  1.301    -1.079  0.947    -0.874  0.608    -0.955  0.612    -0.891    NaN
  1851    12    -1.738  2.699    -1.052  0.935    -0.885  0.615    -0.956  0.622    -0.898    NaN
  1852     1     0.084  2.677    -1.041  0.921    -0.867  0.617    -0.977  0.645    -0.901    NaN
  1852     2     0.225  1.981    -0.968  0.933    -0.860  0.625    -0.966  0.639    -0.905    NaN
  1852     3    -1.837  1.809    -0.938  0.996    -0.855  0.638    -0.953  0.639    -0.916    NaN
  1852     4    -1.938  1.157    -0.976  1.023    -0.850  0.633    -0.952  0.633    -0.915    NaN
  1852     5    -0.794  0.979    -0.790  1.042    -0.887  0.647    -0.967  0.626    -0.906    NaN
  1852     6    -0.853  0.855    -0.559  0.907    -0.901  0.663    -0.966  0.626    -0.900    NaN
  1852     7    -0.948  1.197    -0.566  0.831    -0.900  0.686    -0.969  0.625    -0.887    NaN
  1852     8    -0.622  1.391    -0.641  0.800    -0.943  0.722    -0.967  0.619    -0.886    NaN
  1852     9    -0.520  1.969    -0.597  0.787    -0.941  0.735    -0.963  0.614    -0.880    NaN
  1852    10    -0.839  0.860    -0.505  0.855    -0.939  0.728    -0.954  0.609    -0.871    NaN
  1852    11     0.301  1.611    -0.526  0.844    -0.929  0.722    -0.959  0.618    -0.860    NaN
  1852    12     1.044  2.248    -0.505  0.799    -0.938  0.717    -0.958  0.633    -0.855    NaN
  1853     1    -0.002  1.645    -0.560  0.804    -0.943  0.708    -0.956  0.652    -0.861    NaN
  1853     2    -0.682  1.516    -0.578  0.744    -0.950  0.715    -0.979  0.648    -0.854    NaN
  1853     3    -1.299  1.343    -0.580  0.718    -0.932  0.697    -0.982  0.640    -0.836    NaN
  1853     4    -0.834  1.200    -0.654  0.806    -0.924  0.693    -0.987  0.631    -0.835    NaN
  1853     5    -1.055  0.841    -0.735  0.746    -0.927  0.681    -0.995  0.637    -0.825    NaN
  1853     6    -0.599  0.913    -1.024  0.740    -0.936  0.665    -0.996  0.629    -0.812    NaN
  1853     7    -1.602  1.422    -1.087  0.774    -0.957  0.685    -0.990  0.627    -0.804    NaN
  1853     8    -0.840  0.839    -1.167  0.918    -0.992  0.731    -0.992  0.621    -0.799    NaN
  1853     9    -0.541  1.398    -1.125  0.926    -1.017  0.754    -0.980  0.612    -0.802    NaN
  1853    10    -1.735  2.378    -1.222  0.928    -1.031  0.746    -0.973  0.604    -0.793    NaN
  1853    11    -0.670  1.406    -1.237  1.014    -1.033  0.750    -0.974  0.604    -0.788    NaN
  1853    12    -2.424  1.302    -1.273  1.077    -1.024  0.736    -0.974  0.554    -0.797    NaN
  1854     1    -0.762  1.567    -1.192  1.017    -1.030  0.718    -0.964  0.554    -0.795    NaN
  1854     2    -1.632  2.379    -1.193  1.049    -1.027  0.723    -0.956  0.546    -0.796    NaN
  1854     3    -0.802  1.591    -1.212  1.049    -1.037  0.728    -0.952  0.542    -0.794    NaN
  1854     4    -1.991  1.255    -1.123  0.925    -1.059  0.739    -0.944  0.535    -0.800    NaN
  1854     5    -1.239  1.751    -1.233  0.877    -1.059  0.711    -0.934  0.530    -0.800    NaN
  1854     6    -1.034  1.009    -1.181  0.936    -1.058  0.688    -0.936  0.531    -0.794    NaN
